Date,Open,High,Low,Close,Volume
29/05/2025 - 00:00,30.559131987959972,30.578547383052328,30.14171025124427,30.326152801513672,20778800
30/05/2025 - 00:00,30.238784441194095,30.355274956596304,29.996097564697266,29.996097564697266,45127700
02/06/2025 - 00:00,30.714451693746653,30.724159391371266,30.102881555828212,30.170833587646484,35111000
03/06/2025 - 00:00,29.8799991607666,30.299999237060547,29.389999389648438,30.18000030517578,59828700
04/06/2025 - 00:00,30.239999771118164,30.450000762939453,29.270000457763672,29.350000381469727,41952900
05/06/2025 - 00:00,29.5,29.639999389648438,29.209999084472656,29.360000610351562,23774000
06/06/2025 - 00:00,29.450000762939453,29.829999923706055,29.360000610351562,29.670000076293945,28069300
09/06/2025 - 00:00,29.219999313354492,29.469999313354492,28.860000610351562,29.170000076293945,43834800
10/06/2025 - 00:00,29.40999984741211,30.219999313354492,29.350000381469727,30.049999237060547,46241800
11/06/2025 - 00:00,30.299999237060547,31.15999984741211,30.299999237060547,31.049999237060547,52432400
12/06/2025 - 00:00,30.799999237060547,31.90999984741211,30.729999542236328,31.75,51729500
13/06/2025 - 00:00,33.11000061035156,33.16999816894531,32.16999816894531,32.529998779296875,74902600
16/06/2025 - 00:00,32.529998779296875,32.93000030517578,32.06999969482422,32.209999084472656,45972200
17/06/2025 - 00:00,32.380001068115234,33.09000015258789,32.369998931884766,32.939998626708984,57633400
18/06/2025 - 00:00,32.959999084472656,33.209999084472656,32.4900016784668,32.90999984741211,49342900
20/06/2025 - 00:00,32.72999954223633,33.15999984741211,32.630001068115234,32.81999969482422,85062700
23/06/2025 - 00:00,33.290000915527344,33.34000015258789,31.809999465942383,32.0,54592400
24/06/2025 - 00:00,31.290000915527344,31.84000015258789,31.139999389648438,31.3700008392334,48728300
25/06/2025 - 00:00,31.31999969482422,31.540000915527344,31.209999084472656,31.209999084472656,23127700
26/06/2025 - 00:00,31.350000381469727,31.600000381469727,31.309999465942383,31.459999084472656,17227000
27/06/2025 - 00:00,31.389999389648438,31.450000762939453,31.139999389648438,31.209999084472656,16482100
30/06/2025 - 00:00,31.209999084472656,31.489999771118164,31.100000381469727,31.3799991607666,23091100
01/07/2025 - 00:00,31.450000762939453,31.56999969482422,31.260000228881836,31.489999771118164,17014100
02/07/2025 - 00:00,31.579999923706055,32.2400016784668,31.479999542236328,32.04999923706055,28311600
03/07/2025 - 00:00,32.0,32.38999938964844,31.940000534057617,32.15999984741211,14322300
04/07/2025 - 00:00,32.0,32.310001373291016,31.969999313354492,32.119998931884766,9356900
07/07/2025 - 00:00,32.119998931884766,32.2599983215332,31.899999618530273,32.060001373291016,17938800
08/07/2025 - 00:00,32.06999969482422,32.59000015258789,32.029998779296875,32.52000045776367,28778300
09/07/2025 - 00:00,32.56999969482422,32.630001068115234,32.060001373291016,32.31999969482422,22338900
10/07/2025 - 00:00,32.0099983215332,32.43000030517578,31.719999313354492,32.2400016784668,23102800
11/07/2025 - 00:00,32.20000076293945,32.70000076293945,32.150001525878906,32.630001068115234,23946700
14/07/2025 - 00:00,32.630001068115234,32.77000045776367,32.119998931884766,32.20000076293945,24106300
15/07/2025 - 00:00,32.2400016784668,32.380001068115234,31.809999465942383,31.950000762939453,18688300
16/07/2025 - 00:00,31.899999618530273,31.950000762939453,31.469999313354492,31.790000915527344,27588900
17/07/2025 - 00:00,31.770000457763672,31.770000457763672,31.399999618530273,31.469999313354492,27497600
18/07/2025 - 00:00,31.399999618530273,31.600000381469727,30.600000381469727,30.989999771118164,57635000
21/07/2025 - 00:00,30.889999389648438,31.280000686645508,30.770000457763672,31.049999237060547,16412000
22/07/2025 - 00:00,31.049999237060547,31.579999923706055,30.989999771118164,31.350000381469727,24557100
23/07/2025 - 00:00,31.350000381469727,32.029998779296875,31.299999237060547,31.989999771118164,27418600
24/07/2025 - 00:00,31.93000030517578,32.02000045776367,31.649999618530273,31.940000534057617,17856300
25/07/2025 - 00:00,31.989999771118164,32.18000030517578,31.90999984741211,31.979999542236328,13341000
28/07/2025 - 00:00,32.15999984741211,32.43000030517578,31.68000030517578,32.02000045776367,27972800
29/07/2025 - 00:00,32.189998626708984,32.599998474121094,31.989999771118164,32.439998626708984,33284000
30/07/2025 - 00:00,32.29999923706055,32.83000183105469,32.27000045776367,32.77000045776367,27110400
31/07/2025 - 00:00,32.45000076293945,32.75,32.41999816894531,32.63999938964844,23544900
01/08/2025 - 00:00,32.79999923706055,32.90999984741211,32.040000915527344,32.209999084472656,24191800
04/08/2025 - 00:00,32.209999084472656,32.27000045776367,31.959999084472656,32.15999984741211,15215600
05/08/2025 - 00:00,32.130001068115234,32.40999984741211,32.029998779296875,32.310001373291016,20635500
06/08/2025 - 00:00,32.599998474121094,32.939998626708984,32.189998626708984,32.349998474121094,32854600
07/08/2025 - 00:00,32.63999938964844,32.849998474121094,32.43000030517578,32.529998779296875,21111400
08/08/2025 - 00:00,31.5,32.04999923706055,30.530000686645508,30.530000686645508,107235300
11/08/2025 - 00:00,30.709999084472656,31.030000686645508,30.579999923706055,30.719999313354492,28045800
12/08/2025 - 00:00,30.790000915527344,31.270000457763672,30.649999618530273,30.799999237060547,37973300
13/08/2025 - 00:00,30.799999237060547,30.860000610351562,30.40999984741211,30.56999969482422,38340700
14/08/2025 - 00:00,30.729999542236328,30.729999542236328,30.020000457763672,30.18000030517578,42999800
